mirna_id,gene_id,weight
hsa-let-7i,ENSG00000188112,1.0
hsa-let-7b,ENSG00000241852,1.0
hsa-let-7c,ENSG00000241852,1.0
hsa-let-7d,ENSG00000241852,1.0
hsa-let-7e,ENSG00000241852,1.0
hsa-let-7g,ENSG00000241852,1.0
hsa-let-7i,ENSG00000241852,1.0
hsa-let-7b,ENSG00000198216,1.0
hsa-let-7c,ENSG00000198216,1.0
hsa-let-7d,ENSG00000198216,1.0
hsa-let-7e,ENSG00000198216,1.0
hsa-let-7g,ENSG00000198216,1.0
hsa-let-7i,ENSG00000198216,1.0
hsa-let-7b,ENSG00000198668,1.0
hsa-let-7c,ENSG00000198668,1.0
hsa-let-7d,ENSG00000198668,1.0
hsa-let-7e,ENSG00000198668,1.0
hsa-let-7g,ENSG00000198668,1.0
hsa-let-7i,ENSG00000198668,1.0
hsa-let-7b,ENSG00000129007,1.0
hsa-let-7c,ENSG00000129007,1.0
hsa-let-7d,ENSG00000129007,1.0
hsa-let-7e,ENSG00000129007,1.0
hsa-let-7g,ENSG00000129007,1.0
hsa-let-7i,ENSG00000129007,1.0
hsa-let-7b,ENSG00000128595,1.0
hsa-let-7c,ENSG00000128595,1.0
hsa-let-7d,ENSG00000128595,1.0
hsa-let-7e,ENSG00000128595,1.0
hsa-let-7g,ENSG00000128595,1.0
hsa-let-7i,ENSG00000128595,1.0
hsa-let-7b,ENSG00000171302,1.0
hsa-let-7c,ENSG00000171302,1.0
hsa-let-7d,ENSG00000171302,1.0
hsa-let-7e,ENSG00000171302,1.0
hsa-let-7g,ENSG00000171302,1.0
hsa-let-7i,ENSG00000171302,1.0
hsa-let-7b,ENSG00000131236,1.0
hsa-let-7c,ENSG00000131236,1.0
hsa-let-7d,ENSG00000131236,1.0
hsa-let-7e,ENSG00000131236,1.0
hsa-let-7g,ENSG00000131236,1.0
hsa-let-7i,ENSG00000131236,1.0
hsa-let-7b,ENSG00000105141,1.0
hsa-let-7c,ENSG00000105141,1.0
hsa-let-7d,ENSG00000105141,1.0
hsa-let-7e,ENSG00000105141,1.0
hsa-let-7g,ENSG00000105141,1.0
hsa-let-7i,ENSG00000105141,1.0
hsa-let-7b,ENSG00000129993,1.0
hsa-let-7c,ENSG00000129993,1.0
hsa-let-7d,ENSG00000129993,1.0
hsa-let-7e,ENSG00000129993,1.0
hsa-let-7g,ENSG00000129993,1.0
hsa-let-7i,ENSG00000129993,1.0
hsa-let-7b,ENSG00000110395,1.0
hsa-let-7c,ENSG00000110395,1.0
hsa-let-7d,ENSG00000110395,1.0
hsa-let-7e,ENSG00000110395,1.0
hsa-let-7g,ENSG00000110395,1.0
hsa-let-7i,ENSG00000110395,1.0
hsa-let-7b,ENSG00000145439,1.0
hsa-let-7c,ENSG00000145439,1.0
hsa-let-7d,ENSG00000145439,1.0
hsa-let-7e,ENSG00000145439,1.0
hsa-let-7g,ENSG00000145439,1.0
hsa-let-7i,ENSG00000145439,1.0
hsa-let-7b,ENSG00000173894,1.0
hsa-let-7c,ENSG00000173894,1.0
hsa-let-7d,ENSG00000173894,1.0
hsa-let-7e,ENSG00000173894,1.0
hsa-let-7g,ENSG00000173894,1.0
hsa-let-7i,ENSG00000173894,1.0
hsa-let-7b,ENSG00000094916,1.0
hsa-let-7c,ENSG00000094916,1.0
hsa-let-7d,ENSG00000094916,1.0
hsa-let-7e,ENSG00000094916,1.0
hsa-let-7g,ENSG00000094916,1.0
hsa-let-7i,ENSG00000094916,1.0
hsa-let-7b,ENSG00000147419,1.0
hsa-let-7c,ENSG00000147419,1.0
hsa-let-7d,ENSG00000147419,1.0
hsa-let-7e,ENSG00000147419,1.0
hsa-let-7g,ENSG00000147419,1.0
hsa-let-7i,ENSG00000147419,1.0
hsa-let-7b,ENSG00000125633,1.0
hsa-let-7c,ENSG00000125633,1.0
hsa-let-7d,ENSG00000125633,1.0
hsa-let-7e,ENSG00000125633,1.0
hsa-let-7g,ENSG00000125633,1.0
hsa-let-7i,ENSG00000125633,1.0
hsa-let-7b,ENSG00000275095;ENSG00000275152,1.0
hsa-let-7c,ENSG00000275095;ENSG00000275152,1.0
hsa-let-7d,ENSG00000275095;ENSG00000275152,1.0
hsa-let-7e,ENSG00000275095;ENSG00000275152,1.0
hsa-let-7g,ENSG00000275095;ENSG00000275152,1.0
hsa-let-7i,ENSG00000275095;ENSG00000275152,1.0
hsa-let-7b,ENSG00000110092,1.0
hsa-let-7c,ENSG00000110092,1.0
hsa-let-7d,ENSG00000110092,1.0
hsa-let-7e,ENSG00000110092,1.0
hsa-let-7g,ENSG00000110092,1.0
hsa-let-7i,ENSG00000110092,1.0
hsa-let-7b,ENSG00000138764,1.0
hsa-let-7c,ENSG00000138764,1.0
hsa-let-7d,ENSG00000138764,1.0
hsa-let-7e,ENSG00000138764,1.0
hsa-let-7g,ENSG00000138764,1.0
hsa-let-7i,ENSG00000138764,1.0
hsa-let-7b,ENSG00000107443,1.0
hsa-let-7c,ENSG00000107443,1.0
hsa-let-7d,ENSG00000107443,1.0
hsa-let-7e,ENSG00000107443,1.0
hsa-let-7g,ENSG00000107443,1.0
hsa-let-7i,ENSG00000107443,1.0
hsa-let-7b,ENSG00000135083,1.0
hsa-let-7c,ENSG00000135083,1.0
hsa-let-7d,ENSG00000135083,1.0
hsa-let-7e,ENSG00000135083,1.0
hsa-let-7g,ENSG00000135083,1.0
hsa-let-7i,ENSG00000135083,1.0
hsa-let-7b,ENSG00000108100,1.0
hsa-let-7c,ENSG00000108100,1.0
hsa-let-7d,ENSG00000108100,1.0
hsa-let-7e,ENSG00000108100,1.0
hsa-let-7g,ENSG00000108100,1.0
hsa-let-7i,ENSG00000108100,1.0
hsa-let-7b,ENSG00000135535,1.0
hsa-let-7c,ENSG00000135535,1.0
hsa-let-7d,ENSG00000135535,1.0
hsa-let-7e,ENSG00000135535,1.0
hsa-let-7g,ENSG00000135535,1.0
hsa-let-7i,ENSG00000135535,1.0
hsa-let-7b,ENSG00000103855,1.0
hsa-let-7c,ENSG00000103855,1.0
hsa-let-7d,ENSG00000103855,1.0
hsa-let-7e,ENSG00000103855,1.0
hsa-let-7g,ENSG00000103855,1.0
hsa-let-7i,ENSG00000103855,1.0
hsa-let-7b,ENSG00000117335,1.0
hsa-let-7c,ENSG00000117335,1.0
hsa-let-7d,ENSG00000117335,1.0
hsa-let-7e,ENSG00000117335,1.0
hsa-let-7g,ENSG00000117335,1.0
hsa-let-7i,ENSG00000117335,1.0
hsa-let-7b,ENSG00000085063,1.0
hsa-let-7c,ENSG00000085063,1.0
hsa-let-7d,ENSG00000085063,1.0
hsa-let-7e,ENSG00000085063,1.0
hsa-let-7g,ENSG00000085063,1.0
hsa-let-7i,ENSG00000085063,1.0
hsa-let-7b,ENSG00000013725,1.0
hsa-let-7c,ENSG00000013725,1.0
hsa-let-7d,ENSG00000013725,1.0
hsa-let-7e,ENSG00000013725,1.0
hsa-let-7g,ENSG00000013725,1.0
hsa-let-7i,ENSG00000013725,1.0
hsa-let-7b,ENSG00000121594,1.0
hsa-let-7c,ENSG00000121594,1.0
hsa-let-7d,ENSG00000121594,1.0
hsa-let-7e,ENSG00000121594,1.0
hsa-let-7g,ENSG00000121594,1.0
hsa-let-7i,ENSG00000121594,1.0
hsa-let-7b,ENSG00000164045,1.0
hsa-let-7c,ENSG00000164045,1.0
hsa-let-7d,ENSG00000164045,1.0
hsa-let-7e,ENSG00000164045,1.0
hsa-let-7g,ENSG00000164045,1.0
hsa-let-7i,ENSG00000164045,1.0
hsa-let-7b,ENSG00000099804,1.0
hsa-let-7c,ENSG00000099804,1.0
hsa-let-7d,ENSG00000099804,1.0
hsa-let-7e,ENSG00000099804,1.0
hsa-let-7g,ENSG00000099804,1.0
hsa-let-7i,ENSG00000099804,1.0
hsa-let-7b,ENSG00000197622,1.0
hsa-let-7c,ENSG00000197622,1.0
hsa-let-7d,ENSG00000197622,1.0
hsa-let-7e,ENSG00000197622,1.0
hsa-let-7g,ENSG00000197622,1.0
hsa-let-7i,ENSG00000197622,1.0
hsa-let-7b,ENSG00000134690,1.0
hsa-let-7c,ENSG00000134690,1.0
hsa-let-7d,ENSG00000134690,1.0
hsa-let-7e,ENSG00000134690,1.0
hsa-let-7g,ENSG00000134690,1.0
hsa-let-7i,ENSG00000134690,1.0
hsa-let-7b,ENSG00000039068,1.0
hsa-let-7c,ENSG00000039068,1.0
hsa-let-7d,ENSG00000039068,1.0
hsa-let-7e,ENSG00000039068,1.0
hsa-let-7g,ENSG00000039068,1.0
hsa-let-7i,ENSG00000039068,1.0
hsa-let-7b,ENSG00000148600,1.0
hsa-let-7c,ENSG00000148600,1.0
hsa-let-7d,ENSG00000148600,1.0
hsa-let-7e,ENSG00000148600,1.0
hsa-let-7g,ENSG00000148600,1.0
hsa-let-7i,ENSG00000148600,1.0
hsa-let-7b,ENSG00000145996,1.0
hsa-let-7c,ENSG00000145996,1.0
hsa-let-7d,ENSG00000145996,1.0
hsa-let-7e,ENSG00000145996,1.0
hsa-let-7g,ENSG00000145996,1.0
hsa-let-7i,ENSG00000145996,1.0
hsa-let-7b,ENSG00000091527,1.0
hsa-let-7c,ENSG00000091527,1.0
hsa-let-7d,ENSG00000091527,1.0
hsa-let-7e,ENSG00000091527,1.0
hsa-let-7g,ENSG00000091527,1.0
hsa-let-7i,ENSG00000091527,1.0
hsa-let-7b,ENSG00000221869,1.0
hsa-let-7c,ENSG00000221869,1.0
hsa-let-7d,ENSG00000221869,1.0
hsa-let-7e,ENSG00000221869,1.0
hsa-let-7g,ENSG00000221869,1.0
hsa-let-7i,ENSG00000221869,1.0
hsa-let-7b,ENSG00000149187,1.0
hsa-let-7c,ENSG00000149187,1.0
hsa-let-7d,ENSG00000149187,1.0
hsa-let-7e,ENSG00000149187,1.0
hsa-let-7g,ENSG00000149187,1.0
hsa-let-7i,ENSG00000149187,1.0
hsa-let-7b,ENSG00000123219,1.0
hsa-let-7c,ENSG00000123219,1.0
hsa-let-7d,ENSG00000123219,1.0
hsa-let-7e,ENSG00000123219,1.0
hsa-let-7g,ENSG00000123219,1.0
hsa-let-7i,ENSG00000123219,1.0
hsa-let-7b,ENSG00000188312;ENSG00000291348,1.0
hsa-let-7c,ENSG00000188312;ENSG00000291348,1.0
hsa-let-7d,ENSG00000188312;ENSG00000291348,1.0
hsa-let-7e,ENSG00000188312;ENSG00000291348,1.0
hsa-let-7g,ENSG00000188312;ENSG00000291348,1.0
hsa-let-7i,ENSG00000188312;ENSG00000291348,1.0
hsa-let-7b,ENSG00000168944,1.0
hsa-let-7c,ENSG00000168944,1.0
hsa-let-7d,ENSG00000168944,1.0
hsa-let-7e,ENSG00000168944,1.0
hsa-let-7g,ENSG00000168944,1.0
hsa-let-7i,ENSG00000168944,1.0
hsa-let-7b,ENSG00000174799,1.0
hsa-let-7c,ENSG00000174799,1.0
hsa-let-7d,ENSG00000174799,1.0
hsa-let-7e,ENSG00000174799,1.0
hsa-let-7g,ENSG00000174799,1.0
hsa-let-7i,ENSG00000174799,1.0
hsa-let-7b,ENSG00000183137,1.0
hsa-let-7c,ENSG00000183137,1.0
hsa-let-7d,ENSG00000183137,1.0
hsa-let-7e,ENSG00000183137,1.0
hsa-let-7g,ENSG00000183137,1.0
hsa-let-7i,ENSG00000183137,1.0
hsa-let-7b,ENSG00000167123,1.0
hsa-let-7c,ENSG00000167123,1.0
hsa-let-7d,ENSG00000167123,1.0
hsa-let-7e,ENSG00000167123,1.0
hsa-let-7g,ENSG00000167123,1.0
hsa-let-7i,ENSG00000167123,1.0
hsa-let-7b,ENSG00000143418,1.0
hsa-let-7c,ENSG00000143418,1.0
hsa-let-7d,ENSG00000143418,1.0
hsa-let-7e,ENSG00000143418,1.0
hsa-let-7g,ENSG00000143418,1.0
hsa-let-7i,ENSG00000143418,1.0
hsa-let-7b,ENSG00000165410,1.0
hsa-let-7c,ENSG00000165410,1.0
hsa-let-7d,ENSG00000165410,1.0
hsa-let-7e,ENSG00000165410,1.0
hsa-let-7g,ENSG00000165410,1.0
hsa-let-7i,ENSG00000165410,1.0
hsa-let-7b,ENSG00000171316,1.0
hsa-let-7c,ENSG00000171316,1.0
hsa-let-7d,ENSG00000171316,1.0
hsa-let-7e,ENSG00000171316,1.0
hsa-let-7g,ENSG00000171316,1.0
hsa-let-7i,ENSG00000171316,1.0
hsa-let-7b,ENSG00000177200,1.0
hsa-let-7c,ENSG00000177200,1.0
hsa-let-7d,ENSG00000177200,1.0
hsa-let-7e,ENSG00000177200,1.0
hsa-let-7g,ENSG00000177200,1.0
hsa-let-7i,ENSG00000177200,1.0
hsa-let-7b,ENSG00000204116,1.0
hsa-let-7c,ENSG00000204116,1.0
hsa-let-7d,ENSG00000204116,1.0
hsa-let-7e,ENSG00000204116,1.0
hsa-let-7g,ENSG00000204116,1.0
hsa-let-7i,ENSG00000204116,1.0
hsa-let-7b,ENSG00000160679,1.0
hsa-let-7c,ENSG00000160679,1.0
hsa-let-7d,ENSG00000160679,1.0
hsa-let-7e,ENSG00000160679,1.0
hsa-let-7g,ENSG00000160679,1.0
hsa-let-7i,ENSG00000160679,1.0
hsa-let-7b,ENSG00000171365,1.0
hsa-let-7c,ENSG00000171365,1.0
hsa-let-7d,ENSG00000171365,1.0
hsa-let-7e,ENSG00000171365,1.0
hsa-let-7g,ENSG00000171365,1.0
hsa-let-7i,ENSG00000171365,1.0
hsa-let-7b,ENSG00000157224,1.0
hsa-let-7c,ENSG00000157224,1.0
hsa-let-7d,ENSG00000157224,1.0
hsa-let-7e,ENSG00000157224,1.0
hsa-let-7g,ENSG00000157224,1.0
hsa-let-7i,ENSG00000157224,1.0
hsa-let-7b,ENSG00000169504,1.0
hsa-let-7c,ENSG00000169504,1.0
hsa-let-7d,ENSG00000169504,1.0
hsa-let-7e,ENSG00000169504,1.0
hsa-let-7g,ENSG00000169504,1.0
hsa-let-7i,ENSG00000169504,1.0
hsa-let-7b,ENSG00000172409,1.0
hsa-let-7c,ENSG00000172409,1.0
hsa-let-7d,ENSG00000172409,1.0
hsa-let-7e,ENSG00000172409,1.0
hsa-let-7g,ENSG00000172409,1.0
hsa-let-7i,ENSG00000172409,1.0
hsa-let-7b,ENSG00000111596,1.0
hsa-let-7c,ENSG00000111596,1.0
hsa-let-7d,ENSG00000111596,1.0
hsa-let-7e,ENSG00000111596,1.0
hsa-let-7g,ENSG00000111596,1.0
hsa-let-7i,ENSG00000111596,1.0
hsa-let-7b,ENSG00000080802,1.0
hsa-let-7c,ENSG00000080802,1.0
hsa-let-7d,ENSG00000080802,1.0
hsa-let-7e,ENSG00000080802,1.0
hsa-let-7g,ENSG00000080802,1.0
hsa-let-7i,ENSG00000080802,1.0
hsa-let-7b,ENSG00000113300,1.0
hsa-let-7c,ENSG00000113300,1.0
hsa-let-7d,ENSG00000113300,1.0
hsa-let-7e,ENSG00000113300,1.0
hsa-let-7g,ENSG00000113300,1.0
hsa-let-7i,ENSG00000113300,1.0
hsa-let-7b,ENSG00000119397,1.0
hsa-let-7c,ENSG00000119397,1.0
hsa-let-7d,ENSG00000119397,1.0
hsa-let-7e,ENSG00000119397,1.0
hsa-let-7g,ENSG00000119397,1.0
hsa-let-7i,ENSG00000119397,1.0
hsa-let-7b,ENSG00000121058,1.0
hsa-let-7c,ENSG00000121058,1.0
hsa-let-7d,ENSG00000121058,1.0
hsa-let-7e,ENSG00000121058,1.0
hsa-let-7g,ENSG00000121058,1.0
hsa-let-7i,ENSG00000121058,1.0
hsa-let-7b,ENSG00000187955,1.0
hsa-let-7c,ENSG00000187955,1.0
hsa-let-7d,ENSG00000187955,1.0
hsa-let-7e,ENSG00000187955,1.0
hsa-let-7g,ENSG00000187955,1.0
hsa-let-7i,ENSG00000187955,1.0
hsa-let-7b,ENSG00000082293,1.0
hsa-let-7c,ENSG00000082293,1.0
hsa-let-7d,ENSG00000082293,1.0
hsa-let-7e,ENSG00000082293,1.0
hsa-let-7g,ENSG00000082293,1.0
hsa-let-7i,ENSG00000082293,1.0
hsa-let-7b,ENSG00000168542;ENSG00000291748,1.0
hsa-let-7c,ENSG00000168542;ENSG00000291748,1.0
hsa-let-7d,ENSG00000168542;ENSG00000291748,1.0
hsa-let-7e,ENSG00000168542;ENSG00000291748,1.0
hsa-let-7g,ENSG00000168542;ENSG00000291748,1.0
hsa-let-7i,ENSG00000168542;ENSG00000291748,1.0
hsa-let-7b,ENSG00000188153,1.0
hsa-let-7c,ENSG00000188153,1.0
hsa-let-7d,ENSG00000188153,1.0
hsa-let-7e,ENSG00000188153,1.0
hsa-let-7g,ENSG00000188153,1.0
hsa-let-7i,ENSG00000188153,1.0
hsa-let-7b,ENSG00000167186,1.0
hsa-let-7c,ENSG00000167186,1.0
hsa-let-7d,ENSG00000167186,1.0
hsa-let-7e,ENSG00000167186,1.0
hsa-let-7g,ENSG00000167186,1.0
hsa-let-7i,ENSG00000167186,1.0
hsa-let-7b,ENSG00000163626,1.0
hsa-let-7c,ENSG00000163626,1.0
hsa-let-7d,ENSG00000163626,1.0
hsa-let-7e,ENSG00000163626,1.0
hsa-let-7g,ENSG00000163626,1.0
hsa-let-7i,ENSG00000163626,1.0
hsa-let-7b,ENSG00000137449,1.0
hsa-let-7c,ENSG00000137449,1.0
hsa-let-7d,ENSG00000137449,1.0
hsa-let-7e,ENSG00000137449,1.0
hsa-let-7g,ENSG00000137449,1.0
hsa-let-7i,ENSG00000137449,1.0
hsa-let-7b,ENSG00000113742,1.0
hsa-let-7c,ENSG00000113742,1.0
hsa-let-7d,ENSG00000113742,1.0
hsa-let-7e,ENSG00000113742,1.0
hsa-let-7g,ENSG00000113742,1.0
hsa-let-7i,ENSG00000113742,1.0
hsa-let-7b,ENSG00000071894;ENSG00000285049,1.0
hsa-let-7c,ENSG00000071894;ENSG00000285049,1.0
hsa-let-7d,ENSG00000071894;ENSG00000285049,1.0
hsa-let-7e,ENSG00000071894;ENSG00000285049,1.0
hsa-let-7g,ENSG00000071894;ENSG00000285049,1.0
hsa-let-7i,ENSG00000071894;ENSG00000285049,1.0
hsa-let-7b,ENSG00000148204,1.0
hsa-let-7c,ENSG00000148204,1.0
hsa-let-7d,ENSG00000148204,1.0
hsa-let-7e,ENSG00000148204,1.0
hsa-let-7g,ENSG00000148204,1.0
hsa-let-7i,ENSG00000148204,1.0
hsa-let-7b,ENSG00000113851,1.0
hsa-let-7c,ENSG00000113851,1.0
hsa-let-7d,ENSG00000113851,1.0
hsa-let-7e,ENSG00000113851,1.0
hsa-let-7g,ENSG00000113851,1.0
hsa-let-7i,ENSG00000113851,1.0
hsa-let-7b,ENSG00000182158,1.0
hsa-let-7c,ENSG00000182158,1.0
hsa-let-7d,ENSG00000182158,1.0
hsa-let-7e,ENSG00000182158,1.0
hsa-let-7g,ENSG00000182158,1.0
hsa-let-7i,ENSG00000182158,1.0
hsa-let-7b,ENSG00000143578,1.0
hsa-let-7c,ENSG00000143578,1.0
hsa-let-7d,ENSG00000143578,1.0
hsa-let-7e,ENSG00000143578,1.0
hsa-let-7g,ENSG00000143578,1.0
hsa-let-7i,ENSG00000143578,1.0
hsa-let-7b,ENSG00000095794,1.0
hsa-let-7c,ENSG00000095794,1.0
hsa-let-7d,ENSG00000095794,1.0
hsa-let-7e,ENSG00000095794,1.0
hsa-let-7g,ENSG00000095794,1.0
hsa-let-7i,ENSG00000095794,1.0
hsa-let-7b,ENSG00000103196,1.0
hsa-let-7c,ENSG00000103196,1.0
hsa-let-7d,ENSG00000103196,1.0
hsa-let-7e,ENSG00000103196,1.0
hsa-let-7g,ENSG00000103196,1.0
hsa-let-7i,ENSG00000103196,1.0
hsa-let-7b,ENSG00000105392,1.0
hsa-let-7c,ENSG00000105392,1.0
hsa-let-7d,ENSG00000105392,1.0
hsa-let-7e,ENSG00000105392,1.0
hsa-let-7g,ENSG00000105392,1.0
hsa-let-7i,ENSG00000105392,1.0
hsa-let-7b,ENSG00000121671,1.0
hsa-let-7c,ENSG00000121671,1.0
hsa-let-7d,ENSG00000121671,1.0
hsa-let-7e,ENSG00000121671,1.0
hsa-let-7g,ENSG00000121671,1.0
hsa-let-7i,ENSG00000121671,1.0
hsa-let-7b,ENSG00000137770,1.0
hsa-let-7c,ENSG00000137770,1.0
hsa-let-7d,ENSG00000137770,1.0
hsa-let-7e,ENSG00000137770,1.0
hsa-let-7g,ENSG00000137770,1.0
hsa-let-7i,ENSG00000137770,1.0
hsa-let-7b,ENSG00000134030;ENSG00000282825,1.0
hsa-let-7c,ENSG00000134030;ENSG00000282825,1.0
hsa-let-7d,ENSG00000134030;ENSG00000282825,1.0
hsa-let-7e,ENSG00000134030;ENSG00000282825,1.0
hsa-let-7g,ENSG00000134030;ENSG00000282825,1.0
hsa-let-7i,ENSG00000134030;ENSG00000282825,1.0
hsa-let-7b,ENSG00000040531,1.0
hsa-let-7c,ENSG00000040531,1.0
hsa-let-7d,ENSG00000040531,1.0
hsa-let-7e,ENSG00000040531,1.0
hsa-let-7g,ENSG00000040531,1.0
hsa-let-7i,ENSG00000040531,1.0
hsa-let-7b,ENSG00000047230,1.0
hsa-let-7c,ENSG00000047230,1.0
hsa-let-7d,ENSG00000047230,1.0
hsa-let-7e,ENSG00000047230,1.0
hsa-let-7g,ENSG00000047230,1.0
hsa-let-7i,ENSG00000047230,1.0
hsa-let-7b,ENSG00000036257,1.0
hsa-let-7c,ENSG00000036257,1.0
hsa-let-7d,ENSG00000036257,1.0
hsa-let-7e,ENSG00000036257,1.0
hsa-let-7g,ENSG00000036257,1.0
hsa-let-7i,ENSG00000036257,1.0
hsa-let-7b,ENSG00000257923,1.0
hsa-let-7c,ENSG00000257923,1.0
hsa-let-7d,ENSG00000257923,1.0
hsa-let-7e,ENSG00000257923,1.0
hsa-let-7g,ENSG00000257923,1.0
hsa-let-7i,ENSG00000257923,1.0
hsa-let-7b,ENSG00000137869,1.0
hsa-let-7c,ENSG00000137869,1.0
hsa-let-7d,ENSG00000137869,1.0
hsa-let-7e,ENSG00000137869,1.0
hsa-let-7g,ENSG00000137869,1.0
hsa-let-7i,ENSG00000137869,1.0
hsa-let-7b,ENSG00000119004,1.0
hsa-let-7c,ENSG00000119004,1.0
hsa-let-7d,ENSG00000119004,1.0
hsa-let-7e,ENSG00000119004,1.0
hsa-let-7g,ENSG00000119004,1.0
hsa-let-7i,ENSG00000119004,1.0
hsa-let-7b,ENSG00000036530,1.0
hsa-let-7c,ENSG00000036530,1.0
hsa-let-7d,ENSG00000036530,1.0
hsa-let-7e,ENSG00000036530,1.0
hsa-let-7g,ENSG00000036530,1.0
hsa-let-7i,ENSG00000036530,1.0
hsa-let-7b,ENSG00000180432,1.0
hsa-let-7c,ENSG00000180432,1.0
hsa-let-7d,ENSG00000180432,1.0
hsa-let-7e,ENSG00000180432,1.0
hsa-let-7g,ENSG00000180432,1.0
hsa-let-7i,ENSG00000180432,1.0
hsa-let-7b,ENSG00000008256,1.0
hsa-let-7c,ENSG00000008256,1.0
hsa-let-7d,ENSG00000008256,1.0
hsa-let-7e,ENSG00000008256,1.0
hsa-let-7g,ENSG00000008256,1.0
hsa-let-7i,ENSG00000008256,1.0
hsa-let-7b,ENSG00000188120,1.0
hsa-let-7c,ENSG00000188120,1.0
hsa-let-7d,ENSG00000188120,1.0
hsa-let-7e,ENSG00000188120,1.0
hsa-let-7g,ENSG00000188120,1.0
hsa-let-7i,ENSG00000188120,1.0
hsa-let-7b,ENSG00000205944,1.0
hsa-let-7c,ENSG00000205944,1.0
hsa-let-7d,ENSG00000205944,1.0
hsa-let-7e,ENSG00000205944,1.0
hsa-let-7g,ENSG00000205944,1.0
hsa-let-7i,ENSG00000205944,1.0
hsa-let-7b,ENSG00000187191,1.0
hsa-let-7c,ENSG00000187191,1.0
hsa-let-7d,ENSG00000187191,1.0
hsa-let-7e,ENSG00000187191,1.0
hsa-let-7g,ENSG00000187191,1.0
hsa-let-7i,ENSG00000187191,1.0
hsa-let-7b,ENSG00000205916,1.0
hsa-let-7c,ENSG00000205916,1.0
hsa-let-7d,ENSG00000205916,1.0
hsa-let-7e,ENSG00000205916,1.0
hsa-let-7g,ENSG00000205916,1.0
hsa-let-7i,ENSG00000205916,1.0
hsa-let-7b,ENSG00000132017;ENSG00000288453,1.0
hsa-let-7c,ENSG00000132017;ENSG00000288453,1.0
hsa-let-7d,ENSG00000132017;ENSG00000288453,1.0
hsa-let-7e,ENSG00000132017;ENSG00000288453,1.0
hsa-let-7g,ENSG00000132017;ENSG00000288453,1.0
hsa-let-7i,ENSG00000132017;ENSG00000288453,1.0
hsa-let-7b,ENSG00000118655,1.0
hsa-let-7c,ENSG00000118655,1.0
hsa-let-7d,ENSG00000118655,1.0
hsa-let-7e,ENSG00000118655,1.0
hsa-let-7g,ENSG00000118655,1.0
hsa-let-7i,ENSG00000118655,1.0
hsa-let-7b,ENSG00000077279,1.0
hsa-let-7c,ENSG00000077279,1.0
hsa-let-7d,ENSG00000077279,1.0
hsa-let-7e,ENSG00000077279,1.0
hsa-let-7g,ENSG00000077279,1.0
hsa-let-7i,ENSG00000077279,1.0
hsa-let-7b,ENSG00000130311,1.0
hsa-let-7c,ENSG00000130311,1.0
hsa-let-7d,ENSG00000130311,1.0
hsa-let-7e,ENSG00000130311,1.0
hsa-let-7g,ENSG00000130311,1.0
hsa-let-7i,ENSG00000130311,1.0
hsa-let-7b,ENSG00000197312,1.0
hsa-let-7c,ENSG00000197312,1.0
hsa-let-7d,ENSG00000197312,1.0
hsa-let-7e,ENSG00000197312,1.0
hsa-let-7g,ENSG00000197312,1.0
hsa-let-7i,ENSG00000197312,1.0
hsa-let-7b,ENSG00000168872,1.0
hsa-let-7c,ENSG00000168872,1.0
hsa-let-7d,ENSG00000168872,1.0
hsa-let-7e,ENSG00000168872,1.0
hsa-let-7g,ENSG00000168872,1.0
hsa-let-7i,ENSG00000168872,1.0
hsa-let-7b,ENSG00000157349,1.0
hsa-let-7c,ENSG00000157349,1.0
hsa-let-7d,ENSG00000157349,1.0
hsa-let-7e,ENSG00000157349,1.0
hsa-let-7g,ENSG00000157349,1.0
hsa-let-7i,ENSG00000157349,1.0
hsa-let-7b,ENSG00000140543,1.0
hsa-let-7c,ENSG00000140543,1.0
hsa-let-7d,ENSG00000140543,1.0
hsa-let-7e,ENSG00000140543,1.0
hsa-let-7g,ENSG00000140543,1.0
hsa-let-7i,ENSG00000140543,1.0
hsa-let-7b,ENSG00000153933,1.0
hsa-let-7c,ENSG00000153933,1.0
hsa-let-7d,ENSG00000153933,1.0
hsa-let-7e,ENSG00000153933,1.0
hsa-let-7g,ENSG00000153933,1.0
hsa-let-7i,ENSG00000153933,1.0
hsa-let-7b,ENSG00000181192,1.0
hsa-let-7c,ENSG00000181192,1.0
hsa-let-7d,ENSG00000181192,1.0
hsa-let-7e,ENSG00000181192,1.0
hsa-let-7g,ENSG00000181192,1.0
hsa-let-7i,ENSG00000181192,1.0
hsa-let-7b,ENSG00000184047,1.0
hsa-let-7c,ENSG00000184047,1.0
hsa-let-7d,ENSG00000184047,1.0
hsa-let-7e,ENSG00000184047,1.0
hsa-let-7g,ENSG00000184047,1.0
hsa-let-7i,ENSG00000184047,1.0
hsa-let-7b,ENSG00000100697,1.0
hsa-let-7c,ENSG00000100697,1.0
hsa-let-7d,ENSG00000100697,1.0
hsa-let-7e,ENSG00000100697,1.0
hsa-let-7g,ENSG00000100697,1.0
hsa-let-7i,ENSG00000100697,1.0
hsa-let-7b,ENSG00000197406,1.0
hsa-let-7c,ENSG00000197406,1.0
hsa-let-7d,ENSG00000197406,1.0
hsa-let-7e,ENSG00000197406,1.0
hsa-let-7g,ENSG00000197406,1.0
hsa-let-7i,ENSG00000197406,1.0
hsa-let-7b,ENSG00000164741;ENSG00000288673,1.0
